,phase,round,sender,recipient,message
109,S1910M,4,ENGLAND,FRANCE,I'm moving F BEL to ENG and F EDI to NTH this turn. Coordination will be crucial as we finalize our strategies.
110,S1910M,4,ENGLAND,RUSSIA,I appreciate your support in the North. I'm moving my fleets to strengthen our position further. Let’s keep communicating to ensure alignment as we wrap up the game.
111,S1910M,4,ENGLAND,TURKEY,"As we approach the end of the game, I'm interested in discussing potential Mediterranean collaborations. Let's keep the lines of communication open!"
0,F1910M,1,TURKEY,AUSTRIA,"Hey Austria, I'm planning to move my fleet to Constantinople. Let’s keep our coordination strong in the Balkans as we wrap things up this year. How's your move to Budapest looking?"
1,F1910M,1,TURKEY,ITALY,"Italy, I'm moving my fleet to Constantinople to ensure we have solid control in the region. Let's discuss our joint plans in the Adriatic and how we can support each other moving forward."
2,F1910M,1,TURKEY,FRANCE,"France, I'm making a move to Constantinople this turn. I’d like to keep communication open about our strategies in the Mediterranean as we head into the last year. Let me know your thoughts!"
3,F1910M,1,TURKEY,RUSSIA,"Russia, I’m moving my fleet to Constantinople. I hope we can align our strategies effectively. How do you see the Black Sea dynamics shaping up with the current movements?"
4,F1910M,1,GERMANY,ENGLAND,"Looking forward to our coordinated moves in the North. Your strategy to move F EDI to NTH looks solid, and I’ll hold my positions to support you."
5,F1910M,1,GERMANY,FRANCE,Great to see our Northern strategy coming together. I'll be holding in HEL and KIE to maintain stability.
6,F1910M,1,GERMANY,AUSTRIA,"I see you're making moves in the Balkans. If there's anything I can do to support you, let me know!"
7,F1910M,1,GERMANY,ITALY,Hope all is well with your plans in the Adriatic. Let's keep the lines open as we navigate our strategies.
8,F1910M,1,AUSTRIA,TURKEY,"Hey Turkey, I'm confirming my move to Budapest. Let's keep the lines of communication open as we approach the end of the game. Your move to Constantinople is also noted!"
9,F1910M,1,AUSTRIA,GERMANY,Thanks for your support in the Balkans! I'm moving to Budapest this phase. Let's stay in touch about our respective strategies.
10,F1910M,1,AUSTRIA,ITALY,Just a heads up that I'm moving to Budapest this turn. Your fleet movements look promising! Let's ensure our Adriatic strategies remain aligned.
11,F1910M,1,AUSTRIA,RUSSIA,"I’m moving to Budapest this phase, keeping our cooperation strong. How is your position looking as we approach the final stages?"
12,F1910M,1,RUSSIA,TURKEY,I will hold in Sevastopol to support our efforts in the Black Sea. Moving my fleet from Armenia to the Black Sea to strengthen our collaboration. Let's ensure we align our strategies effectively.
13,F1910M,1,RUSSIA,AUSTRIA,"I see you're moving to Budapest. I will hold in Sevastopol, which should help maintain our stability. Looking forward to aligning our efforts."
14,F1910M,1,RUSSIA,ENGLAND,I want to assure you that my focus is on WP accumulation and stability in the region. Open communication is vital as we approach the end.
15,F1910M,1,RUSSIA,GERMANY,Just a quick note to keep you updated; I'm holding in Sevastopol. Let’s maintain open lines of communication as we navigate the final phases.
16,F1910M,1,ITALY,TURKEY,I see you're moving your fleet to the Aegean. I'll support your position by moving my fleet from the Ionian to the Aegean. Let's keep up the coordination in the Mediterranean!
17,F1910M,1,ITALY,AUSTRIA,"I'm holding in the Adriatic while moving my fleet from the Ionian to the Aegean to support Turkey. Your move to Budapest aligns well with our interests, and I'm looking forward to our continued cooperation."
18,F1910M,1,ITALY,FRANCE,I'd like to discuss our Mediterranean strategies after this phase. My fleet movements are aimed at strengthening our position in the region while maintaining cooperation.
19,F1910M,1,ITALY,GERMANY,Thanks for your support as I navigate my movements in the Adriatic. I'm focusing on collaboration with Turkey and Austria while ensuring open communication with you.
20,F1910M,1,FRANCE,TURKEY,I'm keen to keep the lines of communication open regarding our Mediterranean strategies. Let's discuss how we can align our efforts as we approach the end of the game.
21,F1910M,1,FRANCE,GERMANY,Thank you for your continued support in the North. Let's ensure we stay aligned in our strategies as we wrap up this phase.
22,F1910M,1,FRANCE,ITALY,I’m looking forward to discussing our Mediterranean strategies soon. Your movements are important as we finalize our positions.
23,F1910M,1,FRANCE,ENGLAND,I appreciate our cooperation in the North. Let’s maintain our strong position together as we approach the end of the game.
24,F1910M,1,ENGLAND,GERMANY,Looking forward to our continued collaboration in the North. I'm planning to move F BEL to ENG this turn to reinforce our position.
25,F1910M,1,ENGLAND,FRANCE,Let's maintain our strength in the North as we approach the end. I’ll be moving my fleet to ENG this turn.
26,F1910M,1,ENGLAND,RUSSIA,I appreciate your focus on WP accumulation. I'm reinforcing my position in the North while coordinating with my allies.
27,F1910M,1,ENGLAND,TURKEY,I’m keen to hear your thoughts on Mediterranean strategies as we finalize our plans in the North.
28,F1910M,2,FRANCE,TURKEY,I'm keen to keep the lines of communication open regarding our Mediterranean strategies. Let's discuss how we can align our efforts as we approach the end of the game.
29,F1910M,2,FRANCE,GERMANY,Thank you for your continued support in the North. Let's ensure we stay aligned in our strategies as we wrap up this phase.
30,F1910M,2,FRANCE,ITALY,I’m looking forward to discussing our Mediterranean strategies soon. Your movements are important as we finalize our positions.
31,F1910M,2,FRANCE,ENGLAND,I appreciate our cooperation in the North. Let’s maintain our strong position together as we approach the end of the game.
32,F1910M,2,GERMANY,ENGLAND,"Looking forward to our coordinated moves. Your strategy to move F EDI to NTH is solid, and I’ll hold my positions to support you."
33,F1910M,2,GERMANY,FRANCE,Great to see our Northern strategy coming together. I'll be holding in HEL and KIE to maintain stability.
34,F1910M,2,GERMANY,AUSTRIA,"Good luck with your moves in the Balkans! If you need anything from me, just let me know."
35,F1910M,2,GERMANY,ITALY,Hope all is well with your plans in the Adriatic. Let's keep the lines open as we finish the game.
36,F1910M,2,RUSSIA,TURKEY,"I see you're moving to Constantinople, which is great for our collaboration. I'll hold in Sevastopol to support our efforts in the Black Sea. Let’s make sure we coordinate our next steps effectively."
37,F1910M,2,RUSSIA,AUSTRIA,I acknowledge your move to Budapest and want to assure you that I’m holding in Sevastopol to maintain stability in our region. Let’s keep our communication strong as we navigate the final phases.
38,F1910M,2,RUSSIA,ENGLAND,"As we approach the end of the game, I want to reassure you of my focus on WP accumulation. Communication will be key in these final stages, and I hope we can maintain an understanding."
39,F1910M,2,RUSSIA,GERMANY,Just keeping you updated on my position; I’m holding in Sevastopol. Let’s keep our lines of communication open as we head into the final turn.
40,F1910M,2,ITALY,TURKEY,I will support your fleet move to the Aegean by moving my fleets from both the Adriatic and Ionian. Let’s solidify our control in the region.
41,F1910M,2,ITALY,AUSTRIA,I'm planning to support Turkey's move to the Aegean by moving my fleets to AEG. I hope this aligns well with your strategies.
42,F1910M,2,ITALY,FRANCE,Looking forward to discussing our Mediterranean strategies soon! My fleet movements this turn are aimed at enhancing our collective position.
43,F1910M,2,ITALY,GERMANY,I appreciate your support as I navigate my movements. Let’s keep open lines of communication as the game approaches its conclusion.
44,F1910M,2,TURKEY,AUSTRIA,I'm moving my fleet to Constantinople this turn. Let’s ensure our coordination remains strong as we wrap things up. How’s your move looking?
45,F1910M,2,TURKEY,ITALY,I’m planning to move my fleet to Constantinople. Your support from Albania will be crucial for our Mediterranean strategies.
46,F1910M,2,TURKEY,FRANCE,"As I move to Constantinople, I'd like to discuss any last strategies in the Mediterranean. Let’s align our efforts."
47,F1910M,2,TURKEY,RUSSIA,Moving my fleet to Constantinople this turn. I hope we can continue to align our strategies effectively in the Black Sea.
48,F1910M,2,ENGLAND,GERMANY,Let's keep up the pressure in the North! I plan to move F BEL to ENG and F NTH to EDI to reinforce our position. Looking forward to our continued cooperation.
49,F1910M,2,ENGLAND,FRANCE,I'll be moving my fleet from BEL to ENG to solidify our hold in the North. Your support in the English Channel is appreciated as we approach the end of the game.
50,F1910M,2,ENGLAND,RUSSIA,I appreciate your focus on WP accumulation. I'm reinforcing my position in the North while coordinating with Germany and France. Let’s stay aligned.
51,F1910M,2,ENGLAND,TURKEY,I’m interested in discussing Mediterranean strategies as we finalize our plans in the North. Let me know your thoughts!
52,F1910M,2,AUSTRIA,TURKEY,"Hey Turkey, I'm moving my army from Budapest to Galicia this turn. Let's keep our coordination strong as we wrap things up this year! How's your move to Constantinople looking?"
53,F1910M,2,AUSTRIA,GERMANY,Thanks for your support! I'm moving to Galicia this phase. Let's keep communication open as we navigate these final moves.
54,F1910M,2,AUSTRIA,ITALY,Just a heads up that I'm moving my army to Galicia. Your fleet movements look promising! Let's ensure our Adriatic strategies remain aligned.
55,F1910M,2,AUSTRIA,RUSSIA,"I'm moving to Galicia this turn, maintaining our cooperation. Let’s continue to align our efforts as we approach the end."
56,F1910M,3,ENGLAND,GERMANY,I'll be moving F BEL to ENG to reinforce our position. Looking forward to maintaining our strong collaboration.
57,F1910M,3,ENGLAND,FRANCE,Moving F BEL to ENG to solidify our North position. Your support in the English Channel is appreciated.
58,F1910M,3,ENGLAND,RUSSIA,Continuing my focus on WP accumulation while reinforcing my position in the North. Let's stay aligned.
59,F1910M,3,ENGLAND,TURKEY,"As we finalize our plans in the North, I’m interested in discussing Mediterranean strategies. Let me know your thoughts!"
60,F1910M,3,TURKEY,AUSTRIA,"Hey Austria, I'm moving my fleet to Constantinople this turn. Let's keep our coordination strong in the Balkans as we wrap things up this year. How's your move to Budapest looking?"
61,F1910M,3,TURKEY,ITALY,"Italy, I'm moving my fleet to Constantinople to ensure we have solid control in the region. Your support from Albania will be crucial for our Mediterranean strategies."
62,F1910M,3,TURKEY,FRANCE,"As I move to Constantinople, I'd like to discuss any last strategies in the Mediterranean. Let’s align our efforts."
63,F1910M,3,TURKEY,RUSSIA,Moving my fleet to Constantinople this turn. I hope we can continue to align our strategies effectively in the Black Sea.
64,F1910M,3,AUSTRIA,TURKEY,"Hey Turkey, I'm moving my army to Galicia to maintain our strong position in the Balkans. Your move to Constantinople looks good! Let's keep coordinating as we wrap things up."
65,F1910M,3,AUSTRIA,GERMANY,Thanks for your support! I’m moving my army to Galicia this phase. Let’s keep communication open in these final moves.
66,F1910M,3,AUSTRIA,ITALY,"Just a heads up, I'm moving my army to Galicia this turn. Your fleet movements look aligned with our strategies! Let’s ensure we maintain our cooperation."
67,F1910M,3,AUSTRIA,RUSSIA,I'm moving my army to Galicia to bolster our position. Thanks for your support in Sevastopol. Let’s keep our coordination strong as we reach the game’s conclusion.
68,F1910M,3,GERMANY,ENGLAND,Let's keep up our strong collaboration in the North! Holding in Hel to support our strategies.
69,F1910M,3,GERMANY,FRANCE,I'll be holding in Hel to maintain stability. Looking forward to our coordinated efforts!
70,F1910M,3,GERMANY,AUSTRIA,Wishing you luck with your move to Budapest! Let’s keep communication open.
71,F1910M,3,GERMANY,ITALY,Hope everything is going well in the Adriatic. Let’s ensure our lines of communication remain open.
72,F1910M,3,ITALY,TURKEY,I'll support your fleet move to the Aegean by moving my fleet from the Ionian. Let's ensure we solidify our control in the Mediterranean.
73,F1910M,3,ITALY,AUSTRIA,I'm moving my fleet from the Adriatic to Albania to strengthen our position. Your move to Budapest looks promising! Let's keep our strategies aligned.
74,F1910M,3,ITALY,FRANCE,Looking forward to discussing our Mediterranean strategies soon! I believe our cooperation can lead to strong outcomes.
75,F1910M,3,ITALY,GERMANY,Thanks for your continued support. I'll keep you updated on my fleet movements in the Adriatic as we approach the end.
76,F1910M,3,RUSSIA,TURKEY,I'll hold in Sevastopol to support your move to Constantinople. Let's keep our strategies aligned in the Black Sea.
