,phase,round,sender,recipient,message
8,F1909M,1,ENGLAND,FRANCE,Let's continue our strong coordination in the Channel. I plan to hold in Liverpool this phase to focus on accumulating Welfare Points. How are your plans evolving?
9,F1909M,1,ENGLAND,GERMANY,I am holding in Liverpool to maximize my Welfare Points. Let’s keep our lines open to ensure we maintain our collaboration.
10,F1909M,1,ENGLAND,RUSSIA,I see you are currently unitless. How are your plans looking in the north? I'm focused on WP accumulation as well.
11,F1909M,1,ENGLAND,TURKEY,I’m holding my position in Liverpool this phase. How are your strategies shaping up in the Balkans?
12,F1909M,1,GERMANY,AUSTRIA,I'm observing your movements towards Albania. Let's keep our communication open to align our strategies effectively in the Balkans.
13,F1909M,1,GERMANY,ENGLAND,Glad to hear you're focused on WP too! Let's ensure our coordination continues smoothly.
14,F1909M,1,GERMANY,FRANCE,Thanks for your support in Burgundy. Our cooperation remains essential for maximizing WP.
15,F1909M,1,GERMANY,TURKEY,"Since you’re currently unitless, I’d like to keep our dialogue open regarding any potential moves in the Balkans. What are your thoughts?"
16,F1909M,1,FRANCE,ITALY,I appreciate your focus on alignment in the Adriatic. Let's continue to discuss our strategies to ensure we stay coordinated.
17,F1909M,1,FRANCE,ENGLAND,"I'm holding in the Channel as well. Our coordination here remains vital, and I believe we can continue to maximize our WP together."
18,F1909M,1,FRANCE,GERMANY,Thanks for your support in Burgundy. I think we should keep this momentum going as we aim for WP accumulation.
19,F1909M,1,FRANCE,TURKEY,How do you see the situation evolving in the Balkans? It would be good to align our strategies as we move forward.
20,F1909M,1,RUSSIA,AUSTRIA,"Thanks for the continued support in the north! I’m currently unitless, but I’m planning to build an army in Moscow during the winter. How do you see our cooperation evolving?"
21,F1909M,1,RUSSIA,TURKEY,"I appreciate your progress in Greece. As I’m unitless now, I’m focusing on WP accumulation and planning to build an army in Moscow in the winter. Let’s keep collaborating closely."
22,F1909M,1,RUSSIA,ENGLAND,I’m focusing on accumulating WP and will be building an army in Moscow in the winter. I appreciate your alignment on WP. How do you see our strategies developing in the north?
23,F1909M,1,RUSSIA,ITALY,I’m currently unitless but planning to build in Moscow in the winter. Let’s keep discussing any mutual interests in the Adriatic as things evolve.
24,F1909M,1,TURKEY,AUSTRIA,Looking forward to our coordination in Greece! I'm moving from Ankara to Albania this turn.
25,F1909M,1,TURKEY,ITALY,Thanks for your support in Albania! It's great to see our coordination in action.
26,F1909M,1,TURKEY,GERMANY,I appreciate your interest in the Balkans. Let's keep communication open as I advance into Albania.
27,F1909M,1,TURKEY,FRANCE,I'm focused on consolidating my position in the Balkans and ensuring strong alliances. How do you see your role evolving?
28,F1909M,2,ENGLAND,FRANCE,Let's keep our coordination in the Channel strong. Holding our positions is crucial for WP accumulation. Any updates on your plans?
29,F1909M,2,ENGLAND,GERMANY,"Holding in Liverpool, just like you. I’m optimistic about our continued collaboration. Let’s keep communicating."
30,F1909M,2,ENGLAND,RUSSIA,Great to see your focus on WP. How do you plan to position yourself in the north with your upcoming army build?
31,F1909M,2,ENGLAND,TURKEY,How are your strategies developing in the Balkans? Let’s ensure we keep communication open as things evolve.
32,F1909M,2,AUSTRIA,TURKEY,I'm moving my army from Albania to Greece this turn. Looking forward to our continued coordination as you advance from Ankara!
33,F1909M,2,AUSTRIA,ITALY,"Thank you for your support in Apulia! I'm moving to Greece, and I hope we can continue to discuss our strategies moving forward."
34,F1909M,2,AUSTRIA,GERMANY,Just wanted to keep you in the loop that I’m advancing into Greece this turn. Open to any thoughts you might have about our strategies.
35,F1909M,2,AUSTRIA,RUSSIA,"Thanks for your support in the north! I'm making a move to Greece this turn, and I’d like to hear your thoughts on our cooperation."
36,F1909M,2,GERMANY,AUSTRIA,I see you're advancing into Greece. Let's discuss our strategies and ensure our interests align in the Balkans.
37,F1909M,2,GERMANY,ENGLAND,Holding in Liverpool is a great move for WP. Let's ensure our coordination continues smoothly.
38,F1909M,2,GERMANY,FRANCE,Thanks for supporting my hold in Burgundy. Let's keep the momentum going for WP accumulation.
39,F1909M,2,GERMANY,TURKEY,"With you currently unitless, let's keep communication open about your plans and potential moves in the Balkans."
40,F1909M,2,RUSSIA,AUSTRIA,I appreciate your plans for Greece! Let's continue to coordinate and ensure our strategies align as we move forward.
41,F1909M,2,RUSSIA,TURKEY,I’m glad to see your progress in Greece. Let’s maintain our close collaboration and communication as we navigate the upcoming phases.
42,F1909M,2,RUSSIA,ENGLAND,"I appreciate your focus on WP. I’ll be building an army in Moscow this winter, and I’m keen to discuss how we can further coordinate in the north."
43,F1909M,2,RUSSIA,ITALY,I’m looking forward to keeping our dialogue open about the Adriatic dynamics. Let’s discuss any mutual interests as the situation develops.
44,F1909M,2,TURKEY,AUSTRIA,Looking forward to our coordinated advance into Albania! Let's keep the lines open as we move forward.
45,F1909M,2,TURKEY,ITALY,Thanks for your continued support in Albania! Our coordination is vital for maintaining our positions.
46,F1909M,2,TURKEY,GERMANY,I appreciate your interest in the Balkans. I’m moving to Albania this turn—let’s keep our communication open.
47,F1909M,2,TURKEY,RUSSIA,Thanks for the support! I’ll be advancing into Albania this phase. Let's ensure our collaboration continues.
48,F1909M,2,ITALY,AUSTRIA,I'm holding in Apulia to support your advance into Albania. Let's keep discussing our strategies as we move forward.
49,F1909M,2,ITALY,TURKEY,I will hold in Apulia to ensure we remain coordinated for your move into Albania. Your advance is crucial for our collaboration.
50,F1909M,2,ITALY,FRANCE,How do you see the situation developing in the Adriatic? I'm keen to align our strategies moving forward.
51,F1909M,2,ITALY,RUSSIA,Let's continue our discussions about the Adriatic dynamics. I'm interested in any mutual interests you might have.
52,F1909M,2,FRANCE,ITALY,I'm holding my positions in the Channel to ensure our cooperation remains strong. Let's keep discussing our strategies in the Adriatic to maintain alignment.
53,F1909M,2,FRANCE,ENGLAND,Holding in the Channel is essential for our WP accumulation strategy. How are your plans evolving?
54,F1909M,2,FRANCE,GERMANY,Thanks for your support in Burgundy. Let's keep coordinating our strategies to maximize WP together.
55,F1909M,2,FRANCE,TURKEY,How do you see the situation evolving in the Balkans? It's important for us to align our strategies as we move forward.
56,F1909M,3,ENGLAND,FRANCE,Our cooperation in the Channel remains vital. Let's keep communication strong as we proceed.
57,F1909M,3,ENGLAND,GERMANY,Holding in Liverpool aligns with our WP strategy. Looking forward to our continued collaboration.
58,F1909M,3,ENGLAND,RUSSIA,How are your plans shaping up for your upcoming army build? Let's ensure we're aligned in the north.
59,F1909M,3,ENGLAND,TURKEY,I hope your strategies in the Balkans are progressing well. Let's keep our lines open for communication.
60,F1909M,3,TURKEY,AUSTRIA,I'll be moving from Ankara to Albania this turn. Looking forward to our coordinated advance!
61,F1909M,3,TURKEY,ITALY,Thanks for holding in Apulia! Your support is crucial for my move into Albania.
62,F1909M,3,TURKEY,GERMANY,I'm advancing into Albania this turn. Let’s keep our communication open as we navigate the Balkans.
63,F1909M,3,TURKEY,RUSSIA,I appreciate your ongoing support! I'll be moving into Albania this phase—let's ensure we stay coordinated.
64,F1909M,3,FRANCE,ITALY,Let's continue our discussions about strategies in the Adriatic. I want to ensure our plans are aligned as we move forward.
65,F1909M,3,FRANCE,ENGLAND,Holding in the Channel is crucial for our WP strategy. I'm committed to maintaining our strong coordination.
66,F1909M,3,FRANCE,GERMANY,Let's keep our current momentum and coordinate our efforts for WP maximization. Your support in Burgundy has been vital.
67,F1909M,3,FRANCE,TURKEY,I’m keen to hear about your plans in the Balkans as we approach the end of the game. Strong alignment is essential for our success.
68,F1909M,3,GERMANY,AUSTRIA,I see you are moving towards Albania. Let's ensure our communication remains open as we both navigate the evolving situation in the Balkans. Your plans are important to consider.
69,F1909M,3,GERMANY,ENGLAND,I'm glad we are both holding our positions to maximize WP. Let's keep the coordination strong as we approach the game's final phases.
70,F1909M,3,GERMANY,FRANCE,Thank you for your continued support in Burgundy. Our collaboration is vital for maximizing WP and maintaining stability.
71,F1909M,3,GERMANY,TURKEY,I appreciate your communication regarding Albania. It's important we keep lines open as you advance. Let's discuss how we can navigate the situation together.
72,F1909M,3,ITALY,AUSTRIA,I will hold in Apulia to support your advance into Albania. Let’s discuss our next steps as the situation evolves.
73,F1909M,3,ITALY,TURKEY,I’m holding in Apulia to ensure our coordination remains strong for your move into Albania. Your advance is crucial for our collaboration.
74,F1909M,3,ITALY,FRANCE,I appreciate your interest in our strategies in the Adriatic. Let’s keep discussing our alignment moving forward.
75,F1909M,3,ITALY,RUSSIA,I’m here to discuss any mutual interests in the Adriatic as the situation evolves. Let’s stay connected.
76,F1909M,3,RUSSIA,AUSTRIA,I’m looking forward to seeing how our coordination plays out as you move to Greece. Let's keep strategizing together!
77,F1909M,3,RUSSIA,TURKEY,Your advance into Albania sounds great! Let’s ensure our cooperation remains strong as we navigate this phase.
78,F1909M,3,RUSSIA,ENGLAND,"I appreciate your interest in coordinating in the north. I'm focusing on building my army in Moscow soon, which should enhance our positioning."
79,F1909M,3,RUSSIA,ITALY,I'm here to keep the dialogue open about the Adriatic dynamics as things evolve. Let's continue discussing our mutual interests!
80,F1909M,3,AUSTRIA,TURKEY,Excited to see our coordinated advance into Greece! Let's keep the momentum going.
81,F1909M,3,AUSTRIA,ITALY,"Thanks for holding in Apulia! I'll be moving into Greece this turn, and I appreciate your support."
82,F1909M,3,AUSTRIA,GERMANY,I'm advancing into Greece this turn. Let's stay in touch about our strategies moving forward.
83,F1909M,3,AUSTRIA,RUSSIA,Moving to Greece this turn. Looking forward to our continued cooperation as we navigate the region!
84,F1909M,4,ITALY,AUSTRIA,I'm moving from Apulia to Albania to support your advance. Let's keep our communication strong as we navigate this.
85,F1909M,4,ITALY,TURKEY,I'm moving to Albania to support your efforts. It's crucial that we remain aligned as we move forward.
86,F1909M,4,ITALY,FRANCE,"I appreciate your interest in our strategies. Just so you know, I'm supporting Turkey's move into Albania, reinforcing our alignment."
87,F1909M,4,ITALY,RUSSIA,I'm currently moving to Albania to support Turkey. Let's keep discussing the situation in the Adriatic as it evolves.
88,F1909M,4,TURKEY,ITALY,Thanks for your support in Albania! I'm moving from Ankara to Albania this turn.
89,F1909M,4,TURKEY,AUSTRIA,Looking forward to our coordinated advance! I'm moving from Ankara to Albania this turn.
90,F1909M,4,TURKEY,GERMANY,I'm advancing into Albania this turn. Let’s keep our communication open as we navigate the Balkans.
91,F1909M,4,TURKEY,RUSSIA,I'll be moving into Albania this phase. Let's ensure our collaboration continues.
92,F1909M,4,RUSSIA,AUSTRIA,Good luck with your move to Greece! Let’s keep strategizing together to ensure our cooperation remains strong.
